Reading parameters:
	 rhs_function=2
	 nx=161
	 ny=161
	 foutput=1000
	 nstep_max=100000
	 tolerance=1e-08
Step 4427, Diff=8.2601e-08
Step 4428, Diff=8.2579e-08
Step 4429, Diff=8.2557e-08
Step 4430, Diff=8.2535e-08
Step 4431, Diff=8.2513e-08
Step 4432, Diff=8.24911e-08
Step 4433, Diff=8.24691e-08
Step 4434, Diff=8.24472e-08
Step 4435, Diff=8.24252e-08
Step 4436, Diff=8.24033e-08
Step 4437, Diff=8.23814e-08
Step 4438, Diff=8.23595e-08
Step 4439, Diff=8.23376e-08
Step 4440, Diff=8.23157e-08
Step 4441, Diff=8.22938e-08
Step 4442, Diff=8.22719e-08
Step 4443, Diff=8.225e-08
Step 4444, Diff=8.22282e-08
Step 4445, Diff=8.22063e-08
Step 4446, Diff=8.21845e-08
Step 4447, Diff=8.21627e-08
Step 4448, Diff=8.21408e-08
Step 4449, Diff=8.2119e-08
Step 4450, Diff=8.20972e-08
Step 4451, Diff=8.20754e-08
Step 4452, Diff=8.20536e-08
Step 4453, Diff=8.20319e-08
Step 4454, Diff=8.20101e-08
Step 4455, Diff=8.19883e-08
Step 4456, Diff=8.19666e-08
Step 4457, Diff=8.19448e-08
Step 4458, Diff=8.19231e-08
Step 4459, Diff=8.19014e-08
Step 4460, Diff=8.18797e-08
Step 4461, Diff=8.18579e-08
Step 4462, Diff=8.18363e-08
Step 4463, Diff=8.18146e-08
Step 4464, Diff=8.17929e-08
Step 4465, Diff=8.17712e-08
Step 4466, Diff=8.17495e-08
Step 4467, Diff=8.17279e-08
Step 4468, Diff=8.17062e-08
Step 4469, Diff=8.16846e-08
Step 4470, Diff=8.1663e-08
Step 4471, Diff=8.16413e-08
Step 4472, Diff=8.16197e-08
Step 4473, Diff=8.15981e-08
Step 4474, Diff=8.15765e-08
Step 4475, Diff=8.1555e-08
Step 4476, Diff=8.15334e-08
Step 4477, Diff=8.15118e-08
Step 4478, Diff=8.14902e-08
Step 4479, Diff=8.14687e-08
Step 4480, Diff=8.14472e-08
Step 4481, Diff=8.14256e-08
Step 4482, Diff=8.14041e-08
Step 4483, Diff=8.13826e-08
Step 4484, Diff=8.13611e-08
Step 4485, Diff=8.13396e-08
Step 4486, Diff=8.13181e-08
Step 4487, Diff=8.12966e-08
Step 4488, Diff=8.12751e-08
Step 4489, Diff=8.12537e-08
Step 4490, Diff=8.12322e-08
Step 4491, Diff=8.12108e-08
Step 4492, Diff=8.11893e-08
Step 4493, Diff=8.11679e-08
Step 4494, Diff=8.11465e-08
Step 4495, Diff=8.11251e-08
Step 4496, Diff=8.11036e-08
Step 4497, Diff=8.10823e-08
Step 4498, Diff=8.10609e-08
Step 4499, Diff=8.10395e-08
Step 4500, Diff=8.10181e-08
Step 4501, Diff=8.09968e-08
Step 4502, Diff=8.09754e-08
Step 4503, Diff=8.09541e-08
Step 4504, Diff=8.09327e-08
Step 4505, Diff=8.09114e-08
Step 4506, Diff=8.08901e-08
Step 4507, Diff=8.08688e-08
Step 4508, Diff=8.08475e-08
Step 4509, Diff=8.08262e-08
Step 4510, Diff=8.08049e-08
Step 4511, Diff=8.07836e-08
Step 4512, Diff=8.07623e-08
Step 4513, Diff=8.07411e-08
Step 4514, Diff=8.07198e-08
Step 4515, Diff=8.06986e-08
Step 4516, Diff=8.06774e-08
Step 4517, Diff=8.06561e-08
Step 4518, Diff=8.06349e-08
Step 4519, Diff=8.06137e-08
Step 4520, Diff=8.05925e-08
Step 4521, Diff=8.05713e-08
Step 4522, Diff=8.05501e-08
Step 4523, Diff=8.0529e-08
Step 4524, Diff=8.05078e-08
Step 4525, Diff=8.04866e-08
Step 4526, Diff=8.04655e-08
Step 4527, Diff=8.04443e-08
Step 4528, Diff=8.04232e-08
Step 4529, Diff=8.04021e-08
Step 4530, Diff=8.0381e-08
Step 4531, Diff=8.03599e-08
Step 4532, Diff=8.03388e-08
Step 4533, Diff=8.03177e-08
Step 4534, Diff=8.02966e-08
Step 4535, Diff=8.02755e-08
Step 4536, Diff=8.02545e-08
Step 4537, Diff=8.02334e-08
Step 4538, Diff=8.02123e-08
Step 4539, Diff=8.01913e-08
Step 4540, Diff=8.01703e-08
Step 4541, Diff=8.01493e-08
Step 4542, Diff=8.01282e-08
Step 4543, Diff=8.01072e-08
Step 4544, Diff=8.00862e-08
Step 4545, Diff=8.00652e-08
Step 4546, Diff=8.00443e-08
Step 4547, Diff=8.00233e-08
Step 4548, Diff=8.00023e-08
Step 4549, Diff=7.99814e-08
Step 4550, Diff=7.99604e-08
Step 4551, Diff=7.99395e-08
Step 4552, Diff=7.99185e-08
Step 4553, Diff=7.98976e-08
Step 4554, Diff=7.98767e-08
Step 4555, Diff=7.98558e-08
Step 4556, Diff=7.98349e-08
Step 4557, Diff=7.9814e-08
Step 4558, Diff=7.97931e-08
Step 4559, Diff=7.97723e-08
Step 4560, Diff=7.97514e-08
Step 4561, Diff=7.97305e-08
Step 4562, Diff=7.97097e-08
Step 4563, Diff=7.96888e-08
Step 4564, Diff=7.9668e-08
Step 4565, Diff=7.96472e-08
Step 4566, Diff=7.96264e-08
Step 4567, Diff=7.96056e-08
Step 4568, Diff=7.95848e-08
Step 4569, Diff=7.9564e-08
Step 4570, Diff=7.95432e-08
Step 4571, Diff=7.95224e-08
Step 4572, Diff=7.95016e-08
Step 4573, Diff=7.94809e-08
Step 4574, Diff=7.94601e-08
Step 4575, Diff=7.94394e-08
Step 4576, Diff=7.94187e-08
Step 4577, Diff=7.93979e-08
Step 4578, Diff=7.93772e-08
Step 4579, Diff=7.93565e-08
Step 4580, Diff=7.93358e-08
Step 4581, Diff=7.93151e-08
Step 4582, Diff=7.92944e-08
Step 4583, Diff=7.92737e-08
Step 4584, Diff=7.92531e-08
Step 4585, Diff=7.92324e-08
Step 4586, Diff=7.92118e-08
Step 4587, Diff=7.91911e-08
Step 4588, Diff=7.91705e-08
Step 4589, Diff=7.91499e-08
Step 4590, Diff=7.91292e-08
Step 4591, Diff=7.91086e-08
Step 4592, Diff=7.9088e-08
Step 4593, Diff=7.90674e-08
Step 4594, Diff=7.90468e-08
Step 4595, Diff=7.90263e-08
Step 4596, Diff=7.90057e-08
Step 4597, Diff=7.89851e-08
Step 4598, Diff=7.89646e-08
Step 4599, Diff=7.8944e-08
Step 4600, Diff=7.89235e-08
Step 4601, Diff=7.89029e-08
Step 4602, Diff=7.88824e-08
Step 4603, Diff=7.88619e-08
Step 4604, Diff=7.88414e-08
Step 4605, Diff=7.88209e-08
Step 4606, Diff=7.88004e-08
Step 4607, Diff=7.87799e-08
Step 4608, Diff=7.87595e-08
Step 4609, Diff=7.8739e-08
Step 4610, Diff=7.87185e-08
Step 4611, Diff=7.86981e-08
Step 4612, Diff=7.86776e-08
Step 4613, Diff=7.86572e-08
Step 4614, Diff=7.86368e-08
Step 4615, Diff=7.86164e-08
Step 4616, Diff=7.85959e-08
Step 4617, Diff=7.85755e-08
Step 4618, Diff=7.85551e-08
Step 4619, Diff=7.85348e-08
Step 4620, Diff=7.85144e-08
Step 4621, Diff=7.8494e-08
Step 4622, Diff=7.84736e-08
Step 4623, Diff=7.84533e-08
Step 4624, Diff=7.84329e-08
Step 4625, Diff=7.84126e-08
Step 4626, Diff=7.83923e-08
Step 4627, Diff=7.83719e-08
Step 4628, Diff=7.83516e-08
Step 4629, Diff=7.83313e-08
Step 4630, Diff=7.8311e-08
Step 4631, Diff=7.82907e-08
Step 4632, Diff=7.82704e-08
Step 4633, Diff=7.82502e-08
Step 4634, Diff=7.82299e-08
Step 4635, Diff=7.82096e-08
Step 4636, Diff=7.81894e-08
Step 4637, Diff=7.81691e-08
Step 4638, Diff=7.81489e-08
Step 4639, Diff=7.81287e-08
Step 4640, Diff=7.81085e-08
Step 4641, Diff=7.80882e-08
Step 4642, Diff=7.8068e-08
Step 4643, Diff=7.80478e-08
Step 4644, Diff=7.80277e-08
Step 4645, Diff=7.80075e-08
Step 4646, Diff=7.79873e-08
Step 4647, Diff=7.79671e-08
Step 4648, Diff=7.7947e-08
Step 4649, Diff=7.79268e-08
Step 4650, Diff=7.79067e-08
Step 4651, Diff=7.78865e-08
Step 4652, Diff=7.78664e-08
Step 4653, Diff=7.78463e-08
Step 4654, Diff=7.78262e-08
Step 4655, Diff=7.78061e-08
Step 4656, Diff=7.7786e-08
Step 4657, Diff=7.77659e-08
Step 4658, Diff=7.77458e-08
Step 4659, Diff=7.77258e-08
Step 4660, Diff=7.77057e-08
Step 4661, Diff=7.76856e-08
Step 4662, Diff=7.76656e-08
Step 4663, Diff=7.76455e-08
Step 4664, Diff=7.76255e-08
Step 4665, Diff=7.76055e-08
Step 4666, Diff=7.75855e-08
Step 4667, Diff=7.75655e-08
Step 4668, Diff=7.75455e-08
Step 4669, Diff=7.75255e-08
Step 4670, Diff=7.75055e-08
Step 4671, Diff=7.74855e-08
Step 4672, Diff=7.74655e-08
Step 4673, Diff=7.74456e-08
Step 4674, Diff=7.74256e-08
Step 4675, Diff=7.74057e-08
Step 4676, Diff=7.73857e-08
Step 4677, Diff=7.73658e-08
Step 4678, Diff=7.73459e-08
Step 4679, Diff=7.73259e-08
Step 4680, Diff=7.7306e-08
Step 4681, Diff=7.72861e-08
Step 4682, Diff=7.72662e-08
Step 4683, Diff=7.72463e-08
Step 4684, Diff=7.72265e-08
Step 4685, Diff=7.72066e-08
Step 4686, Diff=7.71867e-08
Step 4687, Diff=7.71669e-08
Step 4688, Diff=7.7147e-08
Step 4689, Diff=7.71272e-08
Step 4690, Diff=7.71074e-08
Step 4691, Diff=7.70875e-08
Step 4692, Diff=7.70677e-08
Step 4693, Diff=7.70479e-08
Step 4694, Diff=7.70281e-08
Step 4695, Diff=7.70083e-08
Step 4696, Diff=7.69885e-08
Step 4697, Diff=7.69687e-08
Step 4698, Diff=7.6949e-08
Step 4699, Diff=7.69292e-08
Step 4700, Diff=7.69094e-08
Step 4701, Diff=7.68897e-08
Step 4702, Diff=7.68699e-08
Step 4703, Diff=7.68502e-08
Step 4704, Diff=7.68305e-08
Step 4705, Diff=7.68108e-08
Step 4706, Diff=7.67911e-08
Step 4707, Diff=7.67714e-08
Step 4708, Diff=7.67517e-08
Step 4709, Diff=7.6732e-08
Step 4710, Diff=7.67123e-08
Step 4711, Diff=7.66926e-08
Step 4712, Diff=7.66729e-08
Step 4713, Diff=7.66533e-08
Step 4714, Diff=7.66336e-08
Step 4715, Diff=7.6614e-08
Step 4716, Diff=7.65944e-08
Step 4717, Diff=7.65747e-08
Step 4718, Diff=7.65551e-08
Step 4719, Diff=7.65355e-08
Step 4720, Diff=7.65159e-08
Step 4721, Diff=7.64963e-08
Step 4722, Diff=7.64767e-08
Step 4723, Diff=7.64571e-08
Step 4724, Diff=7.64375e-08
Step 4725, Diff=7.6418e-08
Step 4726, Diff=7.63984e-08
Step 4727, Diff=7.63789e-08
Step 4728, Diff=7.63593e-08
Step 4729, Diff=7.63398e-08
Step 4730, Diff=7.63202e-08
Step 4731, Diff=7.63007e-08
Step 4732, Diff=7.62812e-08
Step 4733, Diff=7.62617e-08
Step 4734, Diff=7.62422e-08
Step 4735, Diff=7.62227e-08
Step 4736, Diff=7.62032e-08
Step 4737, Diff=7.61837e-08
Step 4738, Diff=7.61643e-08
Step 4739, Diff=7.61448e-08
Step 4740, Diff=7.61253e-08
Step 4741, Diff=7.61059e-08
Step 4742, Diff=7.60864e-08
Step 4743, Diff=7.6067e-08
Step 4744, Diff=7.60476e-08
Step 4745, Diff=7.60282e-08
Step 4746, Diff=7.60087e-08
Step 4747, Diff=7.59893e-08
Step 4748, Diff=7.59699e-08
Step 4749, Diff=7.59506e-08
Step 4750, Diff=7.59312e-08
Step 4751, Diff=7.59118e-08
Step 4752, Diff=7.58924e-08
Step 4753, Diff=7.58731e-08
Step 4754, Diff=7.58537e-08
Step 4755, Diff=7.58344e-08
Step 4756, Diff=7.5815e-08
Step 4757, Diff=7.57957e-08
Step 4758, Diff=7.57764e-08
Step 4759, Diff=7.57571e-08
Step 4760, Diff=7.57377e-08
Step 4761, Diff=7.57184e-08
Step 4762, Diff=7.56991e-08
Step 4763, Diff=7.56799e-08
Step 4764, Diff=7.56606e-08
Step 4765, Diff=7.56413e-08
Step 4766, Diff=7.5622e-08
Step 4767, Diff=7.56028e-08
Step 4768, Diff=7.55835e-08
Step 4769, Diff=7.55643e-08
Step 4770, Diff=7.5545e-08
Step 4771, Diff=7.55258e-08
Step 4772, Diff=7.55066e-08
Step 4773, Diff=7.54874e-08
Step 4774, Diff=7.54682e-08
Step 4775, Diff=7.5449e-08
Step 4776, Diff=7.54298e-08
Step 4777, Diff=7.54106e-08
Step 4778, Diff=7.53914e-08
Step 4779, Diff=7.53722e-08
Step 4780, Diff=7.53531e-08
Step 4781, Diff=7.53339e-08
Step 4782, Diff=7.53148e-08
Step 4783, Diff=7.52956e-08
Step 4784, Diff=7.52765e-08
Step 4785, Diff=7.52574e-08
Step 4786, Diff=7.52383e-08
Step 4787, Diff=7.52191e-08
Step 4788, Diff=7.52e-08
Step 4789, Diff=7.51809e-08
Step 4790, Diff=7.51618e-08
Step 4791, Diff=7.51428e-08
Step 4792, Diff=7.51237e-08
Step 4793, Diff=7.51046e-08
Step 4794, Diff=7.50856e-08
Step 4795, Diff=7.50665e-08
Step 4796, Diff=7.50474e-08
Step 4797, Diff=7.50284e-08
Step 4798, Diff=7.50094e-08
Step 4799, Diff=7.49903e-08
Step 4800, Diff=7.49713e-08
Step 4801, Diff=7.49523e-08
Step 4802, Diff=7.49333e-08
Step 4803, Diff=7.49143e-08
Step 4804, Diff=7.48953e-08
Step 4805, Diff=7.48763e-08
Step 4806, Diff=7.48574e-08
Step 4807, Diff=7.48384e-08
Step 4808, Diff=7.48194e-08
Step 4809, Diff=7.48005e-08
Step 4810, Diff=7.47815e-08
Step 4811, Diff=7.47626e-08
Step 4812, Diff=7.47436e-08
Step 4813, Diff=7.47247e-08
Step 4814, Diff=7.47058e-08
Step 4815, Diff=7.46869e-08
Step 4816, Diff=7.4668e-08
Step 4817, Diff=7.46491e-08
Step 4818, Diff=7.46302e-08
Step 4819, Diff=7.46113e-08
Step 4820, Diff=7.45924e-08
Step 4821, Diff=7.45736e-08
Step 4822, Diff=7.45547e-08
Step 4823, Diff=7.45358e-08
Step 4824, Diff=7.4517e-08
Step 4825, Diff=7.44981e-08
Step 4826, Diff=7.44793e-08
Step 4827, Diff=7.44605e-08
Step 4828, Diff=7.44417e-08
Step 4829, Diff=7.44229e-08
Step 4830, Diff=7.4404e-08
Step 4831, Diff=7.43852e-08
Step 4832, Diff=7.43665e-08
Step 4833, Diff=7.43477e-08
Step 4834, Diff=7.43289e-08
Step 4835, Diff=7.43101e-08
Step 4836, Diff=7.42914e-08
Step 4837, Diff=7.42726e-08
Step 4838, Diff=7.42538e-08
Step 4839, Diff=7.42351e-08
Step 4840, Diff=7.42164e-08
Step 4841, Diff=7.41976e-08
Step 4842, Diff=7.41789e-08
Step 4843, Diff=7.41602e-08
Step 4844, Diff=7.41415e-08
Step 4845, Diff=7.41228e-08
Step 4846, Diff=7.41041e-08
Step 4847, Diff=7.40854e-08
Step 4848, Diff=7.40667e-08
Step 4849, Diff=7.4048e-08
Step 4850, Diff=7.40294e-08
Step 4851, Diff=7.40107e-08
Step 4852, Diff=7.39921e-08
Step 4853, Diff=7.39734e-08
Step 4854, Diff=7.39548e-08
Step 4855, Diff=7.39362e-08
Step 4856, Diff=7.39175e-08
Step 4857, Diff=7.38989e-08
Step 4858, Diff=7.38803e-08
Step 4859, Diff=7.38617e-08
Step 4860, Diff=7.38431e-08
Step 4861, Diff=7.38245e-08
Step 4862, Diff=7.38059e-08
Step 4863, Diff=7.37873e-08
Step 4864, Diff=7.37688e-08
Step 4865, Diff=7.37502e-08
Step 4866, Diff=7.37317e-08
Step 4867, Diff=7.37131e-08
Step 4868, Diff=7.36946e-08
Step 4869, Diff=7.3676e-08
Step 4870, Diff=7.36575e-08
Step 4871, Diff=7.3639e-08
Step 4872, Diff=7.36205e-08
Step 4873, Diff=7.3602e-08
Step 4874, Diff=7.35835e-08
Step 4875, Diff=7.3565e-08
Step 4876, Diff=7.35465e-08
Step 4877, Diff=7.3528e-08
Step 4878, Diff=7.35095e-08
Step 4879, Diff=7.34911e-08
Step 4880, Diff=7.34726e-08
Step 4881, Diff=7.34541e-08
Step 4882, Diff=7.34357e-08
Step 4883, Diff=7.34173e-08
Step 4884, Diff=7.33988e-08
Step 4885, Diff=7.33804e-08
Step 4886, Diff=7.3362e-08
Step 4887, Diff=7.33436e-08
Step 4888, Diff=7.33252e-08
Step 4889, Diff=7.33068e-08
Step 4890, Diff=7.32884e-08
Step 4891, Diff=7.327e-08
Step 4892, Diff=7.32516e-08
Step 4893, Diff=7.32332e-08
Step 4894, Diff=7.32149e-08
Step 4895, Diff=7.31965e-08
Step 4896, Diff=7.31782e-08
Step 4897, Diff=7.31598e-08
Step 4898, Diff=7.31415e-08
Step 4899, Diff=7.31232e-08
Step 4900, Diff=7.31048e-08
Step 4901, Diff=7.30865e-08
Step 4902, Diff=7.30682e-08
Step 4903, Diff=7.30499e-08
Step 4904, Diff=7.30316e-08
Step 4905, Diff=7.30133e-08
Step 4906, Diff=7.2995e-08
Step 4907, Diff=7.29768e-08
Step 4908, Diff=7.29585e-08
Step 4909, Diff=7.29402e-08
Step 4910, Diff=7.2922e-08
Step 4911, Diff=7.29037e-08
Step 4912, Diff=7.28855e-08
Step 4913, Diff=7.28672e-08
Step 4914, Diff=7.2849e-08
Step 4915, Diff=7.28308e-08
Step 4916, Diff=7.28126e-08
Step 4917, Diff=7.27944e-08
Step 4918, Diff=7.27762e-08
Step 4919, Diff=7.2758e-08
Step 4920, Diff=7.27398e-08
Step 4921, Diff=7.27216e-08
Step 4922, Diff=7.27034e-08
Step 4923, Diff=7.26852e-08
Step 4924, Diff=7.26671e-08
Step 4925, Diff=7.26489e-08
Step 4926, Diff=7.26308e-08
Step 4927, Diff=7.26126e-08
Step 4928, Diff=7.25945e-08
Step 4929, Diff=7.25764e-08
Step 4930, Diff=7.25582e-08
Step 4931, Diff=7.25401e-08
Step 4932, Diff=7.2522e-08
Step 4933, Diff=7.25039e-08
Step 4934, Diff=7.24858e-08
Step 4935, Diff=7.24677e-08
Step 4936, Diff=7.24496e-08
Step 4937, Diff=7.24316e-08
Step 4938, Diff=7.24135e-08
Step 4939, Diff=7.23954e-08
Step 4940, Diff=7.23774e-08
Step 4941, Diff=7.23593e-08
Step 4942, Diff=7.23413e-08
Step 4943, Diff=7.23232e-08
Step 4944, Diff=7.23052e-08
Step 4945, Diff=7.22872e-08
Step 4946, Diff=7.22692e-08
Step 4947, Diff=7.22512e-08
Step 4948, Diff=7.22332e-08
Step 4949, Diff=7.22152e-08
Step 4950, Diff=7.21972e-08
Step 4951, Diff=7.21792e-08
Step 4952, Diff=7.21612e-08
Step 4953, Diff=7.21432e-08
Step 4954, Diff=7.21253e-08
Step 4955, Diff=7.21073e-08
Step 4956, Diff=7.20894e-08
Step 4957, Diff=7.20714e-08
Step 4958, Diff=7.20535e-08
Step 4959, Diff=7.20356e-08
Step 4960, Diff=7.20176e-08
Step 4961, Diff=7.19997e-08
Step 4962, Diff=7.19818e-08
Step 4963, Diff=7.19639e-08
Step 4964, Diff=7.1946e-08
Step 4965, Diff=7.19281e-08
Step 4966, Diff=7.19102e-08
Step 4967, Diff=7.18923e-08
Step 4968, Diff=7.18745e-08
Step 4969, Diff=7.18566e-08
Step 4970, Diff=7.18387e-08
Step 4971, Diff=7.18209e-08
Step 4972, Diff=7.1803e-08
Step 4973, Diff=7.17852e-08
Step 4974, Diff=7.17674e-08
Step 4975, Diff=7.17495e-08
Step 4976, Diff=7.17317e-08
Step 4977, Diff=7.17139e-08
Step 4978, Diff=7.16961e-08
Step 4979, Diff=7.16783e-08
Step 4980, Diff=7.16605e-08
Step 4981, Diff=7.16427e-08
Step 4982, Diff=7.16249e-08
Step 4983, Diff=7.16072e-08
Step 4984, Diff=7.15894e-08
Step 4985, Diff=7.15716e-08
Step 4986, Diff=7.15539e-08
Step 4987, Diff=7.15361e-08
Step 4988, Diff=7.15184e-08
Step 4989, Diff=7.15006e-08
Step 4990, Diff=7.14829e-08
Step 4991, Diff=7.14652e-08
Step 4992, Diff=7.14475e-08
Step 4993, Diff=7.14298e-08
Step 4994, Diff=7.14121e-08
Step 4995, Diff=7.13944e-08
Step 4996, Diff=7.13767e-08
Step 4997, Diff=7.1359e-08
Step 4998, Diff=7.13413e-08
Step 4999, Diff=7.13236e-08
Step 5000, Diff=7.1306e-08
Step 5001, Diff=7.12883e-08
Step 5002, Diff=7.12706e-08
Step 5003, Diff=7.1253e-08
Step 5004, Diff=7.12354e-08
Step 5005, Diff=7.12177e-08
Step 5006, Diff=7.12001e-08
Step 5007, Diff=7.11825e-08
Step 5008, Diff=7.11649e-08
Step 5009, Diff=7.11472e-08
Step 5010, Diff=7.11296e-08
Step 5011, Diff=7.1112e-08
Step 5012, Diff=7.10945e-08
Step 5013, Diff=7.10769e-08
Step 5014, Diff=7.10593e-08
Step 5015, Diff=7.10417e-08
Step 5016, Diff=7.10242e-08
Step 5017, Diff=7.10066e-08
Step 5018, Diff=7.09891e-08
Step 5019, Diff=7.09715e-08
Step 5020, Diff=7.0954e-08
Step 5021, Diff=7.09364e-08
Step 5022, Diff=7.09189e-08
Step 5023, Diff=7.09014e-08
Step 5024, Diff=7.08839e-08
Step 5025, Diff=7.08664e-08
Step 5026, Diff=7.08489e-08
Step 5027, Diff=7.08314e-08
Step 5028, Diff=7.08139e-08
Step 5029, Diff=7.07964e-08
Step 5030, Diff=7.07789e-08
Step 5031, Diff=7.07614e-08
Step 5032, Diff=7.0744e-08
Step 5033, Diff=7.07265e-08
Step 5034, Diff=7.07091e-08
Step 5035, Diff=7.06916e-08
Step 5036, Diff=7.06742e-08
Step 5037, Diff=7.06568e-08
Step 5038, Diff=7.06393e-08
Step 5039, Diff=7.06219e-08
Step 5040, Diff=7.06045e-08
Step 5041, Diff=7.05871e-08
Step 5042, Diff=7.05697e-08
Step 5043, Diff=7.05523e-08
Step 5044, Diff=7.05349e-08
Step 5045, Diff=7.05175e-08
Step 5046, Diff=7.05002e-08
Step 5047, Diff=7.04828e-08
Step 5048, Diff=7.04654e-08
Step 5049, Diff=7.04481e-08
Step 5050, Diff=7.04307e-08
Step 5051, Diff=7.04134e-08
Step 5052, Diff=7.0396e-08
Step 5053, Diff=7.03787e-08
Step 5054, Diff=7.03614e-08
Step 5055, Diff=7.0344e-08
Step 5056, Diff=7.03267e-08
Step 5057, Diff=7.03094e-08
Step 5058, Diff=7.02921e-08
Step 5059, Diff=7.02748e-08
Step 5060, Diff=7.02575e-08
Step 5061, Diff=7.02403e-08
Step 5062, Diff=7.0223e-08
Step 5063, Diff=7.02057e-08
Step 5064, Diff=7.01884e-08
Step 5065, Diff=7.01712e-08
Step 5066, Diff=7.01539e-08
Step 5067, Diff=7.01367e-08
Step 5068, Diff=7.01194e-08
Step 5069, Diff=7.01022e-08
Step 5070, Diff=7.0085e-08
Step 5071, Diff=7.00678e-08
Step 5072, Diff=7.00506e-08
Step 5073, Diff=7.00333e-08
Step 5074, Diff=7.00161e-08
Step 5075, Diff=6.99989e-08
Step 5076, Diff=6.99818e-08
Step 5077, Diff=6.99646e-08
Step 5078, Diff=6.99474e-08
Step 5079, Diff=6.99302e-08
Step 5080, Diff=6.9913e-08
Step 5081, Diff=6.98959e-08
Step 5082, Diff=6.98787e-08
Step 5083, Diff=6.98616e-08
Step 5084, Diff=6.98444e-08
Step 5085, Diff=6.98273e-08
Step 5086, Diff=6.98102e-08
Step 5087, Diff=6.97931e-08
Step 5088, Diff=6.97759e-08
Step 5089, Diff=6.97588e-08
Step 5090, Diff=6.97417e-08
Step 5091, Diff=6.97246e-08
Step 5092, Diff=6.97075e-08
Step 5093, Diff=6.96904e-08
Step 5094, Diff=6.96734e-08
Step 5095, Diff=6.96563e-08
Step 5096, Diff=6.96392e-08
Step 5097, Diff=6.96222e-08
Step 5098, Diff=6.96051e-08
Step 5099, Diff=6.9588e-08
Step 5100, Diff=6.9571e-08
Step 5101, Diff=6.9554e-08
Step 5102, Diff=6.95369e-08
Step 5103, Diff=6.95199e-08
Step 5104, Diff=6.95029e-08
Step 5105, Diff=6.94859e-08
Step 5106, Diff=6.94689e-08
Step 5107, Diff=6.94519e-08
Step 5108, Diff=6.94349e-08
Step 5109, Diff=6.94179e-08
Step 5110, Diff=6.94009e-08
Step 5111, Diff=6.93839e-08
Step 5112, Diff=6.93669e-08
Step 5113, Diff=6.935e-08
Step 5114, Diff=6.9333e-08
Step 5115, Diff=6.93161e-08
Step 5116, Diff=6.92991e-08
Step 5117, Diff=6.92822e-08
Step 5118, Diff=6.92652e-08
Step 5119, Diff=6.92483e-08
Step 5120, Diff=6.92314e-08
Step 5121, Diff=6.92145e-08
Step 5122, Diff=6.91975e-08
Step 5123, Diff=6.91806e-08
Step 5124, Diff=6.91637e-08
Step 5125, Diff=6.91468e-08
Step 5126, Diff=6.913e-08
Step 5127, Diff=6.91131e-08
Step 5128, Diff=6.90962e-08
Step 5129, Diff=6.90793e-08
Step 5130, Diff=6.90625e-08
Step 5131, Diff=6.90456e-08
Step 5132, Diff=6.90288e-08
Step 5133, Diff=6.90119e-08
Step 5134, Diff=6.89951e-08
Step 5135, Diff=6.89782e-08
Step 5136, Diff=6.89614e-08
Step 5137, Diff=6.89446e-08
Step 5138, Diff=6.89278e-08
Step 5139, Diff=6.89109e-08
Step 5140, Diff=6.88941e-08
Step 5141, Diff=6.88773e-08
Step 5142, Diff=6.88605e-08
Step 5143, Diff=6.88438e-08
Step 5144, Diff=6.8827e-08
Step 5145, Diff=6.88102e-08
Step 5146, Diff=6.87934e-08
Step 5147, Diff=6.87767e-08
Step 5148, Diff=6.87599e-08
Step 5149, Diff=6.87432e-08
Step 5150, Diff=6.87264e-08
Step 5151, Diff=6.87097e-08
Step 5152, Diff=6.86929e-08
Step 5153, Diff=6.86762e-08
Step 5154, Diff=6.86595e-08
Step 5155, Diff=6.86428e-08
Step 5156, Diff=6.86261e-08
Step 5157, Diff=6.86094e-08
Step 5158, Diff=6.85927e-08
Step 5159, Diff=6.8576e-08
Step 5160, Diff=6.85593e-08
Step 5161, Diff=6.85426e-08
Step 5162, Diff=6.85259e-08
Step 5163, Diff=6.85092e-08
Step 5164, Diff=6.84926e-08
Step 5165, Diff=6.84759e-08
Step 5166, Diff=6.84593e-08
Step 5167, Diff=6.84426e-08
Step 5168, Diff=6.8426e-08
Step 5169, Diff=6.84093e-08
Step 5170, Diff=6.83927e-08
Step 5171, Diff=6.83761e-08
Step 5172, Diff=6.83595e-08
Step 5173, Diff=6.83429e-08
Step 5174, Diff=6.83263e-08
Step 5175, Diff=6.83097e-08
Step 5176, Diff=6.82931e-08
Step 5177, Diff=6.82765e-08
Step 5178, Diff=6.82599e-08
Step 5179, Diff=6.82433e-08
Step 5180, Diff=6.82267e-08
Step 5181, Diff=6.82102e-08
Step 5182, Diff=6.81936e-08
Step 5183, Diff=6.81771e-08
Step 5184, Diff=6.81605e-08
Step 5185, Diff=6.8144e-08
Step 5186, Diff=6.81274e-08
Step 5187, Diff=6.81109e-08
Step 5188, Diff=6.80944e-08
Step 5189, Diff=6.80779e-08
Step 5190, Diff=6.80614e-08
Step 5191, Diff=6.80448e-08
Step 5192, Diff=6.80283e-08
Step 5193, Diff=6.80118e-08
Step 5194, Diff=6.79954e-08
Step 5195, Diff=6.79789e-08
Step 5196, Diff=6.79624e-08
Step 5197, Diff=6.79459e-08
Step 5198, Diff=6.79295e-08
Step 5199, Diff=6.7913e-08
Step 5200, Diff=6.78965e-08
